SMILES,pKa
CCNC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,6.2
C[C@H]1[C@H](N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1F,6.13
CNC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,6.54
CN(C)C1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,6.0
CNC1(C)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,6.26
CC1([N+](C)(C)C)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1.[I-],6.03
CNC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,6.18
C[C@H]1[C@H](N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1Cl,6.04
C[C@H]1[C@H](N)CN1c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,6.46
CC1(N)CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,6.38
CC[N+](C)(C)C1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1.[I-],6.46
CN(C)C1(C)CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,6.47
NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,5.96
CNC1(C)CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,6.47
C[C@H]1[C@H](N)CN1c1c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c2c1F,6.65
CC1(N)CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,6.58
NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,6.12
CN[C@H]1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)[C@@H]1C,6.5
NC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,6.49
O=C(CN1CCOCC1)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CN3CCOCC3)cc1C2=O,7.4
O=C(CN1CCCCC1)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CN3CCCCC3)cc1C2=O,10.0
CCN(CC)CCC(=O)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCN(CC)CC)cc1C2=O,10.8
O=C(CCN1CCC(CCO)CC1)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCN3CCC(CCO)CC3)cc1C2=O,10.0
O=C(CCN1CCCCC1CO)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCN3CCCCC3CO)cc1C2=O,10.0
CCN(CC)CC(=O)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CN(CC)CC)cc1C2=O,10.0
CN1CCN(CC(=O)Nc2ccc3c(c2)C(=O)c2ccc(NC(=O)CN4CCN(C)CC4)cc2C3=O)CC1,9.5
O=C(CCN1CCOCC1)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCN3CCOCC3)cc1C2=O,8.0
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,7.4
O=C(CCN1CCCCC1CCO)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCN3CCCCC3CCO)cc1C2=O,10.0
O=C(CCN(CCO)CCO)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCN(CCO)CCO)cc1C2=O,9.0
O=C(CCN1CCCCC1)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCN3CCCCC3)cc1C2=O,10.4
CN1CCN(CCC(=O)Nc2ccc3c(c2)C(=O)c2ccc(NC(=O)CCN4CCN(C)CC4)cc2C3=O)CC1,9.0
O=C(CCN1CCN(CCO)CC1)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCN3CCN(CCO)CC3)cc1C2=O,9.5
Cc1c2c3cc(NC(=O)CN)ccc3nc-2n(C)c2ccccc12.Cl.Cl,7.2
Cc1c2c3cc(NC(=O)[C@@H]4CCCN4)ccc3nc-2n(C)c2ccccc12.Cl.Cl,7.2
Cc1c2c3cc(NC(=O)CNC(=O)CN)ccc3nc-2n(C)c2ccccc12.Cl.Cl,7.5
Cc1c2c3cc(NC(=O)CNC(=O)[C@@H]4CCCN4)ccc3nc-2n(C)c2ccccc12.Cl.Cl,7.3
Cc1nn(-c2ccccc2)c(S)c1C(=O)c1ccccc1,10.3
Cc1cc(OCc2cc(C)nn2-c2ccccc2)n(CC(=O)O)n1,3.4
Cc1cc(OCc2cc(C)nn2-c2ccccc2)[nH]n1,12.5
Cc1cc(O)n(Cc2cc(C)nn2-c2ccccc2)n1,8.4
CC[C@]1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(OC(F)F)cc3)ccc2NC1=O,7.9
CC[C@]1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)ccc2NC1=O,6.9
CCC1(CC)CNc2ccc(S(=O)(=O)Nc3ccc(F)cc3F)cc2C(=O)N1,8.0
CCC1(C)C(=O)Nc2ccc(S(=O)(=O)Nc3ccc(F)cc3F)cc2C(=O)N1C,7.1
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(Cl)cc3)ccc2N(C)C1=O,7.9
CC[C@]1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(F)cc3F)ccc2NC1=O,7.3
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(OC)cc3)ccc2NC1=O,5.6
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccccc3Cl)ccc2NC1=O,7.2
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(Cl)cc3)ccc2NC1=O,8.1
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccccc3)ccc2NC1=O,8.7
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2[C@H](O)CC(O)(C(F)(F)F)C(F)(F)F,9.08
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2[C@@H](O)CC(O)(C(F)(F)F)C(F)(F)F,9.04
COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,8.13
COc1cc2nc(N3CCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,5.6
COc1cc2nc(N3CCCCC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,7.47
COc1cc2nc(N3CCN(c4ccccn4)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,8.1
CN1CCCN(c2nc(NC3CCN(Cc4ccccc4)CC3)c3occc3n2)CC1,4.57
CN1CCN(c2nc(NC3CCN(Cc4ccccc4)CC3)c3occc3n2)CC1,4.66
c1ccc(CN2CCC(Nc3nc(N4CCCCC4)nc4ccoc34)CC2)cc1,5.31
c1ccc(CN2CCC(Nc3nc(N4CCN(c5ccccn5)CC4)nc4ccoc34)CC2)cc1,5.77
CN1CCCN(c2nc(NC3CCN(Cc4ccccc4)CC3)c3sccc3n2)CC1,5.68
CN1CCN(c2nc(NC3CCN(Cc4ccccc4)CC3)c3sccc3n2)CC1,5.77
c1ccc(CN2CCC(Nc3nc(N4CCCCC4)nc4ccsc34)CC2)cc1,6.42
c1ccc(CN2CCC(Nc3nc(N4CCN(c5ccccn5)CC4)nc4ccsc34)CC2)cc1,6.88
CN1CCCN(c2nc(NC3CCN(Cc4ccccc4)CC3)c3ccsc3n2)CC1,3.28
CN1CCN(c2nc(NC3CCN(Cc4ccccc4)CC3)c3ccsc3n2)CC1,3.35
c1ccc(CN2CCC(Nc3nc(N4CCCCC4)nc4sccc34)CC2)cc1,3.86
CN1CCCN(c2nc(NC3CCN(Cc4ccccc4)CC3)c3[nH]cnc3n2)CC1,3.15
c1ccc(CN2CCC(Nc3nc(N4CCCCC4)nc4nc[nH]c34)CC2)cc1,3.73
CN1CCCN(c2nc3c(c(NC4CCN(Cc5ccccc5)CC4)n2)CCC3)CC1,6.62
CN1CCN(c2nc(NC3CCN(Cc4ccccc4)CC3)c3cc4c(cc3n2)OCO4)CC1,5.58
c1ccc(CN2CCC(Nc3nc(N4CCCCC4)nc4cc5c(cc34)OCO5)CC2)cc1,7.45
c1ccc(CN2CCC(Nc3nc(N4CCN(c5ccccn5)CC4)nc4cc5c(cc34)OCO5)CC2)cc1,8.08
CN1CCCN(c2nc(NC3CCN(Cc4ccccc4)CC3)c3ccccc3n2)CC1,8.06
CN1CCN(c2nc(NC3CCN(Cc4ccccc4)CC3)c3ccccc3n2)CC1,5.53
c1ccc(CN2CCC(Nc3nc(N4CCCCC4)nc4ccccc34)CC2)cc1,7.4
c1ccc(CN2CCC(Nc3nc(N4CCN(c5ccccn5)CC4)nc4ccccc34)CC2)cc1,8.03
COc1cc2nc(N3CCCN(C)CC3)cc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,10.57
COc1cc2nc(N3CCN(C)CC3)cc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,9.84
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(O)c([N+](=O)[O-])c1,7.6
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(O)cc1,10.3
CCCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)cc(CCC)c1O,-11.0
CCc1nc2c(C)cc(C)nc2n1Cc1cc(Cl)c(O)c(Cl)c1,7.2
NS(=O)(=O)c1cc2c(s1)C(O)CC[S+]2[O-],8.82
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2=O,7.92
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC[C@H]2O,8.35
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2,8.35
NS(=O)(=O)c1cc2c(s1)CC(O)CS2(=O)=O,8.52
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC[C@@H]2O,8.3
NS(=O)(=O)c1cc2c(s1)C(O)CCS2(=O)=O,8.34
NS(=O)(=O)c1cc2c(s1)SCCC2=O,8.6
NS(=O)(=O)c1cc2c(s1)SCCC2O,9.4
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O,8.35
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(O)C2,8.6
NS(=O)(=O)c1cc2c(s1)C(=O)CCS2(=O)=O,7.32
NS(=O)(=O)c1cc2c(s1)C(=O)CCS2,8.45
NS(=O)(=O)c1cc2c(s1)C(O)CCS2,9.0
NS(=O)(=O)c1cc2c(s1)[S+]([O-])CCC2O,8.68
Nc1c([N+](=O)[O-])ncn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,0.3
COC[C@H](C1CC1)n1cc(Cl)nc(Nc2cc(C)c(OC)nc2C)c1=O,3.1
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCCN3)cc2)cc1,8.4
CN1Cc2cc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CCCCN4)cc3)ccc2C1=O,7.1
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3C[C@@H](O)CCN3)cc2)cc1,7.6
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)C3(N)CCCCC3)cc2)cc1,7.1
N#C[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)C1(N)CCOCC1,5.4
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)C3(N)CCOCC3)cc2)cc1,5.8
CS(=O)(=O)c1cccc(-c2ccc(C[C@@H](C#N)NC(=O)C3(N)CCOCC3)cc2)c1,6.3
CN1Cc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)C4(N)CCOCC4)cc3)cc2C1=O,6.3
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(O)c(Cl)c1,8.7
Cc1ccc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1,6.4
Cc1cnc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1,6.7
O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1,7.85
Cc1ccc(COC[n+]2cccc(/C=N/O)c2)cc1.[Cl-],9.14
O/N=C/c1ccc[n+](COCc2ccccc2)c1.[Cl-],9.25
CCCCCCOC[n+]1cccc(/C=N/O)c1.[Cl-],9.27
CCCCCCCOC[n+]1cccc(/C=N/O)c1.[Cl-],9.24
CCCCCCCCOC[n+]1cccc(/C=N/O)c1.[Cl-],9.25
CCCCCCCCCOC[n+]1cccc(/C=N/O)c1.[Cl-],9.41
CCCCCCCCCCOC[n+]1cccc(/C=N/O)c1.[Cl-],9.25
CCCCCCCCCCCOC[n+]1cccc(/C=N/O)c1.[Cl-],9.23
CCCCCCCCCCCCOC[n+]1cccc(/C=N/O)c1.[Cl-],9.17
Cc1ccc(COC[n+]2ccc(/C=N/O)cc2)cc1.[Cl-],8.23
O/N=C/c1cc[n+](COCc2ccccc2)cc1.[Cl-],8.25
CCCCCCOC[n+]1ccc(/C=N/O)cc1.[Cl-],8.2
CCCCCCCOC[n+]1ccc(/C=N/O)cc1.[Cl-],8.22
CCCCCCCCOC[n+]1ccc(/C=N/O)cc1.[Cl-],8.21
CCCCCCCCCOC[n+]1ccc(/C=N/O)cc1.[Cl-],8.15
CCCCCCCCCCOC[n+]1ccc(/C=N/O)cc1.[Cl-],8.17
CCCCCCCCCCCOC[n+]1ccc(/C=N/O)cc1.[Cl-],8.2
CCCCCCCCCCCCOC[n+]1ccc(/C=N/O)cc1.[Cl-],8.23
C=C(C)[C@@H]1CC[C@]2(CNCCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4.5
Cc1ccc2nc(CF)nc(O)c2c1,8.5
Cc1ccc2nc(C(F)(F)F)nc(O)c2c1,5.9
Cc1ccc2nc(C(F)F)nc(O)c2c1,7.2
Cl.O=C(O)[C@@H]1C[C@H](Cc2cccc(F)c2)CN1,10.1
O=C(O)[C@@H]1C[C@H](Oc2cccc(Cl)c2)CN1,8.9
CCC(CC)(NS(=O)(=O)c1c(Cl)ccc(N/C(=N/C#N)Nc2ccccc2Br)c1O)N1C[C@H](C)O[C@H](C)C1,6.41
CCC(CC)(NS(=O)(=O)c1cccc(N/C(=N/C#N)Nc2ccccc2Br)c1O)N1CCOCC1,6.48
CN(O)c1c(NCCc2ccccc2)c(=O)c1=O,8.5
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(CO)c(Cl)c1,5.7
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,5.8
COC(=O)CCCNC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)[C@H]3CC[C@@]21C,4.4
COC(=O)CCCNC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)CN(C)C)CC[C@]4(C)[C@H]3CC[C@@]21C,7.1
Cl.c1nc(CN2CCCNCCNCCCNCC2)cnc1CN1CCCNCCNCCCNCC1,0.65
Br.c1ncc(CN2CCCNCCNCCCNCC2)nc1CN1CCCNCCNCCCNCC1,5.25
c1ccc(CCC2CNCCNCCCNCCNC2)nc1,5.32
Oc1cccnc1C1CCNCCNCCCNCCN1,3.6
NCCc1cc(O)c(O)cc1O,10.3
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,8.7
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,9.5
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,6.6
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,10.2
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,8.76
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,8.1
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,8.85
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,8.7
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,8.59
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,7.47
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,9.35
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,8.5
CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,10.0
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,7.71
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,4.5
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,8.87
C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1,9.38
Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,8.2
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,6.25
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,6.2
CN[C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,11.2
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,4.58
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,9.5
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,7.3
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,8.9
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,8.3
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,8.84
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,8.24
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,10.2
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,9.2
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,9.16
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,8.92
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,8.28
Cc1ccccc1C(OCCN(C)C)c1ccccc1,8.4
CC12CC3CC(C)(C1)CC(N)(C3)C2,10.42
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,8.5
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,7.9
COc1ncc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,2.6
COc1cnc(OC)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)([O-])O.[NH3+]CCCC[C@H]([NH3+])C(=O)[O-],2.2
c1ccc2c(NCCN3CCOCC3)c3[nH]c4ccccc4c3nc2c1,8.4
c1ccc2nc3c(cc2c1)[nH]c1ccccc13,4.2
OCCCNc1c2ccccc2nc2c1oc1ccccc12,8.2
OCCNc1c2ccccc2nc2c1oc1ccccc12,8.2
CN(C)CCCNc1c2ccccc2nc2c1oc1ccccc12,8.3
CN(C)CCNc1c2ccccc2nc2c1oc1ccccc12,8.2
c1ccc2c(NCCN3CCOCC3)c3oc4ccccc4c3nc2c1,8.2
OCCCNc1c2ccccc2nc2c1[nH]c1ccccc12,8.3
OCCNc1c2ccccc2nc2c1[nH]c1ccccc12,8.3
CN(C)CCCNc1c2ccccc2nc2c1[nH]c1ccccc12,8.4
CN(C)CCNc1c2ccccc2nc2c1[nH]c1ccccc12,8.3
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,4.0
COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,4.0
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,5.0
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,4.0
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,4.0
O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,6.85
O=c1cc(-c2ccccc2)oc2cc(O)c([N+](=O)[O-])cc12,5.3
COC(=O)C(Cc1ccc(O)cc1)NC(=O)CN(CCN(CC(=O)O)CC(=O)NC(Cc1ccc(O)cc1)C(=O)OC)CC(=O)O,6.8
COC(=O)c1nc(-c2ccncc2)[nH]c1C(=O)OC,3.98
FC(F)(F)c1cnc(-c2ccncc2)[nH]1,3.76
FC(F)(F)c1cnc(-c2cccnc2)[nH]1,3.5
Clc1ccc2[nH]c(-c3ccncc3)nc2c1,3.5
Clc1cc2nc(-c3ccncc3)[nH]c2cc1Cl,3.0
COCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,7.0
COCCN(CCOC)Cc1cc2cc(S(N)(=O)=O)sc2s1.Cl,5.34
CC(C)CNCc1cc2sc(S(N)(=O)=O)cc2s1.Cl,7.6
Cl.NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2s1,5.25
COCCOCCNC(C)c1cc2cc(S(N)(=O)=O)sc2s1.Cl,7.13
CNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,8.02
Cl.NS(=O)(=O)c1cc2cc(CN(CCO)CCO)sc2s1,5.5
CNCc1cc2sc(S(N)(=O)=O)cc2s1.Cl,7.65
Cl.NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,7.18
COCCOCCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,7.4
Cl.NS(=O)(=O)c1cc2cc(CNC(CO)CO)sc2s1,6.95
COCCNCc1cc2sc(S(N)(=O)=O)cc2s1.Cl,6.65
CC(C)CNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,7.9
COCCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,7.52
Cl.NS(=O)(=O)c1cc2cc(CN3CCSCC3)sc2s1,5.05
Cl.NS(=O)(=O)c1cc2cc(C(=O)NCCN3CCSCC3)sc2s1,6.03
CC(C=O)N(Cc1cc2cc(S(N)(=O)=O)sc2s1)C(C)C=O.Cl,5.75
COCCN(CCOC)Cc1cc2sc(S(N)(=O)=O)cc2s1.Cl,5.48
Cl.NS(=O)(=O)c1cc2cc(C(=O)NCCN3CCOCC3)sc2s1,5.8
NS(=O)(=O)c1cc2cc(CN3CC[S+]([O-])CC3)sc2s1,4.23
C[S+]([O-])CCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,5.58
Cl.NS(=O)(=O)c1cc2cc(CNCC3CC3)sc2s1,7.72
CN(C)CCNC(=O)c1cc2cc(S(N)(=O)=O)sc2s1.Cl,7.48
Cl.NS(=O)(=O)c1cc2cc(CNCCCCO)sc2s1,7.7
CNC(=O)c1cc2cc(S(N)(=O)=O)sc2s1,5.2
CC(C)(C)NCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,8.28
COCCOCCN(CCOC)Cc1cc2cc(S(N)(=O)=O)sc2s1.Cl,5.55
COCCOCCN(CCOCCOC)Cc1cc2cc(S(N)(=O)=O)sc2s1.Cl,5.72
CSCCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,6.85
NCc1cc2cc(S(N)(=O)=O)sc2s1,7.3
Cl.NS(=O)(=O)c1cc2cc(CNCCF)sc2s1,6.4
CS(=O)(=O)CCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,5.2
Cl.NS(=O)(=O)c1cc2cc(CNCC(F)(F)F)sc2s1,3.75
Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,8.3
Nc1n[nH]c(-c2ccncc2)n1,9.5
Nc1cc(-c2n[nH]c(N)n2)ccn1,9.56
CCNc1cc(-c2n[nH]c(N)n2)ccn1,9.7
CC(=O)O[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CNCCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,7.7
CC(=O)O[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,4.6
CN1CCC=C(c2nc(-c3cn(C)c4ccccc34)no2)C1,7.2
CCc1cc(C)cc(CC)c1C1C(=O)N2CCOCCN2C1=O,3.82
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],2.47
COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1O.O.O.O=S(=O)([O-])O,5.3
NC(=O)c1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,9.0
O=c1[nH]c(Cl)c(C2=CCCC2)c(=O)[nH]1,5.8
CN1CC[C@]23c4c5ccc(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,2.83
O=C(O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,3.2
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5,3.23
O=C([O-])CCCO.[Na+],4.72
CC(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,10.0
CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,9.6
CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3ccco3)n2)CC1,7.9
Cc1ccccc1CC(=O)c1ccc(O)c(CN(C)C)c1O,10.74
O=C(NCc1ccc(CNCc2ncc[nH]2)cc1)c1csc2nc[nH]c(=O)c12,6.5
NCc1ccc(CNC(=O)c2csc3nc[nH]c(=O)c23)cc1,14.4
CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,9.4
CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,9.6
CS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,8.9
c1ccc([C@@H]([C@H](c2ccccc2)N2CCCCC2)N2CCCCC2)cc1,11.4
c1ccc([C@H]([C@@H](c2ccccc2)N2CCCCC2)N2CCCCC2)cc1,11.0
c1ccc([C@@H]([C@H](c2ccccc2)N2CCCC2)N2CCCC2)cc1,10.5
c1ccc([C@H]([C@@H](c2ccccc2)N2CCCC2)N2CCCC2)cc1,10.4
O=C1CC(c2ccccc2)CC(O)=C1Sc1ccccc1[N+](=O)[O-],2.63
O=[N+]([O-])c1cnc([N+](=O)[O-])[nH]1,2.86
CN(C)CCNC(=O)c1cccc2c(N)c3cccc(-c4ccccc4)c3nc12,7.5
CC(C)N1CCC(Oc2ccc(C3(C(N)=O)CCOCC3)cc2)CC1,9.78
